Year,State,State ANSI,Ag District Code,County,County ANSI,Commodity,Data Item,Value
2018,ILLINOIS,17,50,IROQUOIS,75,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","4,890"
2018,ILLINOIS,17,50,IROQUOIS,75,WHEAT,"WHEAT, WINTER - ACRES PLANTED","5,300"
2018,ILLINOIS,17,50,IROQUOIS,75,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","346,000"
2018,ILLINOIS,17,50,IROQUOIS,75,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.8
2018,ILLINOIS,17,50,KANKAKEE,91,CORN,CORN - ACRES PLANTED,"179,000"
2018,ILLINOIS,17,50,KANKAKEE,91,CORN,"CORN, GRAIN - ACRES HARVESTED","175,000"
2018,ILLINOIS,17,50,KANKAKEE,91,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","31,797,000"
2018,ILLINOIS,17,50,KANKAKEE,91,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.7
2018,ILLINOIS,17,50,KANKAKEE,91,HAY,"HAY, ALFALFA - ACRES HARVESTED","2,360"
2018,ILLINOIS,17,50,KANKAKEE,91,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","9,000"
2018,ILLINOIS,17,50,KANKAKEE,91,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.8
2018,ILLINOIS,17,50,KANKAKEE,91,SOYBEANS,SOYBEANS - ACRES HARVESTED,"137,000"
2018,ILLINOIS,17,50,KANKAKEE,91,SOYBEANS,SOYBEANS - ACRES PLANTED,"141,000"
2018,ILLINOIS,17,50,KANKAKEE,91,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,431,000"
2018,ILLINOIS,17,50,KANKAKEE,91,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.2
2018,ILLINOIS,17,50,KANKAKEE,91,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","3,310"
2018,ILLINOIS,17,50,KANKAKEE,91,WHEAT,"WHEAT, WINTER - ACRES PLANTED","3,500"
2018,ILLINOIS,17,50,KANKAKEE,91,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","244,000"
2018,ILLINOIS,17,50,KANKAKEE,91,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73.7
2018,ILLINOIS,17,50,LIVINGSTON,105,CORN,CORN - ACRES PLANTED,"297,500"
2018,ILLINOIS,17,50,LIVINGSTON,105,CORN,"CORN, GRAIN - ACRES HARVESTED","294,000"
2018,ILLINOIS,17,50,LIVINGSTON,105,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","61,012,000"
2018,ILLINOIS,17,50,LIVINGSTON,105,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.5
2018,ILLINOIS,17,50,LIVINGSTON,105,HAY,"HAY, ALFALFA - ACRES HARVESTED","2,150"
2018,ILLINOIS,17,50,LIVINGSTON,105,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","7,300"
2018,ILLINOIS,17,50,LIVINGSTON,105,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4
2018,ILLINOIS,17,50,LIVINGSTON,105,SOYBEANS,SOYBEANS - ACRES HARVESTED,"276,500"
2018,ILLINOIS,17,50,LIVINGSTON,105,SOYBEANS,SOYBEANS - ACRES PLANTED,"284,000"
2018,ILLINOIS,17,50,LIVINGSTON,105,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","16,856,000"
2018,ILLINOIS,17,50,LIVINGSTON,105,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","4,450"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","9,190"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.05
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - ACRES HARVESTED","5,470"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","17,100"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.15
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","6,120"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, WINTER - ACRES PLANTED","7,500"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","384,900"
2018,ILLINOIS,17,50,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62.9
2018,ILLINOIS,17,50,PIATT,147,CORN,CORN - ACRES PLANTED,"123,000"
2018,ILLINOIS,17,50,PIATT,147,CORN,"CORN, GRAIN - ACRES HARVESTED","121,800"
2018,ILLINOIS,17,50,PIATT,147,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","29,451,000"
2018,ILLINOIS,17,50,PIATT,147,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",241.8
2018,ILLINOIS,17,50,PIATT,147,HAY,"HAY, ALFALFA - ACRES HARVESTED",900
2018,ILLINOIS,17,50,PIATT,147,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","3,100"
2018,ILLINOIS,17,50,PIATT,147,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.45
2018,ILLINOIS,17,50,PIATT,147,SOYBEANS,SOYBEANS - ACRES HARVESTED,"124,600"
2018,ILLINOIS,17,50,PIATT,147,SOYBEANS,SOYBEANS - ACRES PLANTED,"128,000"
2018,ILLINOIS,17,50,PIATT,147,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","9,647,000"
2018,ILLINOIS,17,50,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",77.4
2018,ILLINOIS,17,50,VERMILION,183,CORN,CORN - ACRES PLANTED,"217,000"
2018,ILLINOIS,17,50,VERMILION,183,CORN,"CORN, GRAIN - ACRES HARVESTED","215,000"
2018,ILLINOIS,17,50,VERMILION,183,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","47,032,000"
2018,ILLINOIS,17,50,VERMILION,183,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.8
2018,ILLINOIS,17,50,VERMILION,183,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,750"
2018,ILLINOIS,17,50,VERMILION,183,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,110"
2018,ILLINOIS,17,50,VERMILION,183,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.8
2018,ILLINOIS,17,50,VERMILION,183,HAY,"HAY, ALFALFA - ACRES HARVESTED",720
2018,ILLINOIS,17,50,VERMILION,183,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","1,900"
2018,ILLINOIS,17,50,VERMILION,183,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.65
2018,ILLINOIS,17,50,VERMILION,183,SOYBEANS,SOYBEANS - ACRES HARVESTED,"210,500"
2018,ILLINOIS,17,50,VERMILION,183,SOYBEANS,SOYBEANS - ACRES PLANTED,"216,000"
2018,ILLINOIS,17,50,VERMILION,183,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","15,101,000"
2018,ILLINOIS,17,50,VERMILION,183,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",71.7
2018,ILLINOIS,17,70,CLARK,23,CORN,CORN - ACRES PLANTED,"92,400"
2018,ILLINOIS,17,70,CLARK,23,CORN,"CORN, GRAIN - ACRES HARVESTED","91,500"
2018,ILLINOIS,17,70,CLARK,23,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","18,624,000"
2018,ILLINOIS,17,70,CLARK,23,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.5
2018,ILLINOIS,17,70,CLARK,23,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","2,160"
2018,ILLINOIS,17,70,CLARK,23,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","4,670"
2018,ILLINOIS,17,70,CLARK,23,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.15
2018,ILLINOIS,17,70,CLARK,23,SOYBEANS,SOYBEANS - ACRES HARVESTED,"96,600"
2018,ILLINOIS,17,70,CLARK,23,SOYBEANS,SOYBEANS - ACRES PLANTED,"99,000"
2018,ILLINOIS,17,70,CLARK,23,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","6,188,000"
2018,ILLINOIS,17,70,CLARK,23,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.1
2018,ILLINOIS,17,70,CLARK,23,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","3,890"
2018,ILLINOIS,17,70,CLARK,23,WHEAT,"WHEAT, WINTER - ACRES PLANTED","4,200"
2018,ILLINOIS,17,70,CLARK,23,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","291,000"
2018,ILLINOIS,17,70,CLARK,23,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74.8
2018,ILLINOIS,17,70,CLAY,25,CORN,CORN - ACRES PLANTED,"67,500"
2018,ILLINOIS,17,70,CLAY,25,CORN,"CORN, GRAIN - ACRES HARVESTED","63,500"
2018,ILLINOIS,17,70,CLAY,25,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,019,000"
2018,ILLINOIS,17,70,CLAY,25,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.3
2018,ILLINOIS,17,70,CLAY,25,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","2,720"
2018,ILLINOIS,17,70,CLAY,25,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","6,800"
2018,ILLINOIS,17,70,CLAY,25,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.5
2018,ILLINOIS,17,70,CLAY,25,SOYBEANS,SOYBEANS - ACRES HARVESTED,"113,700"
2018,ILLINOIS,17,70,CLAY,25,SOYBEANS,SOYBEANS - ACRES PLANTED,"117,000"
2018,ILLINOIS,17,70,CLAY,25,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","6,653,000"
2018,ILLINOIS,17,70,CLAY,25,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.5
2018,ILLINOIS,17,70,CLAY,25,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","16,700"
2018,ILLINOIS,17,70,CLAY,25,WHEAT,"WHEAT, WINTER - ACRES PLANTED","17,500"
2018,ILLINOIS,17,70,CLAY,25,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","1,140,000"
2018,ILLINOIS,17,70,CLAY,25,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68.3
2018,ILLINOIS,17,70,COLES,29,CORN,CORN - ACRES PLANTED,"115,000"
2018,ILLINOIS,17,70,COLES,29,CORN,"CORN, GRAIN - ACRES HARVESTED","113,700"
2018,ILLINOIS,17,70,COLES,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","26,637,000"
2018,ILLINOIS,17,70,COLES,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",234.3
2018,ILLINOIS,17,70,COLES,29,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,240"
2018,ILLINOIS,17,70,COLES,29,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","2,480"
2018,ILLINOIS,17,70,COLES,29,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2
2018,ILLINOIS,17,70,COLES,29,HAY,"HAY, ALFALFA - ACRES HARVESTED",950
2018,ILLINOIS,17,70,COLES,29,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","2,600"
2018,ILLINOIS,17,70,COLES,29,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.75
2018,ILLINOIS,17,70,COLES,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,"117,700"
2018,ILLINOIS,17,70,COLES,29,SOYBEANS,SOYBEANS - ACRES PLANTED,"121,000"
2018,ILLINOIS,17,70,COLES,29,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","8,819,000"
2018,ILLINOIS,17,70,COLES,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",74.9
2018,ILLINOIS,17,70,COLES,29,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","1,090"
2018,ILLINOIS,17,70,COLES,29,WHEAT,"WHEAT, WINTER - ACRES PLANTED","1,100"
2018,ILLINOIS,17,70,COLES,29,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","73,700"
2018,ILLINOIS,17,70,COLES,29,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67.6
2018,ILLINOIS,17,70,CRAWFORD,33,CORN,CORN - ACRES PLANTED,"80,900"
2018,ILLINOIS,17,70,CRAWFORD,33,CORN,"CORN, GRAIN - ACRES HARVESTED","79,700"
2018,ILLINOIS,17,70,CRAWFORD,33,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","15,489,000"
2018,ILLINOIS,17,70,CRAWFORD,33,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.3
2018,ILLINOIS,17,70,CRAWFORD,33,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",900
2018,ILLINOIS,17,70,CRAWFORD,33,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","2,250"
2018,ILLINOIS,17,70,CRAWFORD,33,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.5
2018,ILLINOIS,17,70,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES HARVESTED,"94,700"
2018,ILLINOIS,17,70,CRAWFORD,33,SOYBEANS,SOYBEANS - ACRES PLANTED,"97,000"
2018,ILLINOIS,17,70,CRAWFORD,33,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,964,000"
2018,ILLINOIS,17,70,CRAWFORD,33,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63
2018,ILLINOIS,17,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","6,050"
2018,ILLINOIS,17,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - ACRES PLANTED","6,200"
2018,ILLINOIS,17,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","398,000"
2018,ILLINOIS,17,70,CRAWFORD,33,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",65.8
2018,ILLINOIS,17,70,CUMBERLAND,35,HAY,"HAY, ALFALFA - ACRES HARVESTED","1,050"
2018,ILLINOIS,17,70,CUMBERLAND,35,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","6,100"
2018,ILLINOIS,17,70,CUMBERLAND,35,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",5.8
2018,ILLINOIS,17,70,CUMBERLAND,35,SOYBEANS,SOYBEANS - ACRES HARVESTED,"77,300"
2018,ILLINOIS,17,70,CUMBERLAND,35,SOYBEANS,SOYBEANS - ACRES PLANTED,"80,000"
2018,ILLINOIS,17,70,CUMBERLAND,35,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,197,000"
2018,ILLINOIS,17,70,CUMBERLAND,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",67.2
2018,ILLINOIS,17,70,CUMBERLAND,35,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","1,430"
2018,ILLINOIS,17,70,CUMBERLAND,35,WHEAT,"WHEAT, WINTER - ACRES PLANTED","1,500"
2018,ILLINOIS,17,70,CUMBERLAND,35,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","109,000"
2018,ILLINOIS,17,70,CUMBERLAND,35,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76.2
2018,ILLINOIS,17,70,DOUGLAS,41,CORN,CORN - ACRES PLANTED,"109,500"
2018,ILLINOIS,17,70,DOUGLAS,41,CORN,"CORN, GRAIN - ACRES HARVESTED","108,400"
2018,ILLINOIS,17,70,DOUGLAS,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","26,668,000"
2018,ILLINOIS,17,70,DOUGLAS,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",246
2018,ILLINOIS,17,70,DOUGLAS,41,HAY,"HAY, ALFALFA - ACRES HARVESTED","1,740"
2018,ILLINOIS,17,70,DOUGLAS,41,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","8,200"
2018,ILLINOIS,17,70,DOUGLAS,41,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.7
2018,ILLINOIS,17,70,DOUGLAS,41,SOYBEANS,SOYBEANS - ACRES HARVESTED,"111,700"
2018,ILLINOIS,17,70,DOUGLAS,41,SOYBEANS,SOYBEANS - ACRES PLANTED,"115,000"
2018,ILLINOIS,17,70,DOUGLAS,41,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","8,719,000"
2018,ILLINOIS,17,70,DOUGLAS,41,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",78.1
2018,ILLINOIS,17,70,DOUGLAS,41,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",590
2018,ILLINOIS,17,70,DOUGLAS,41,WHEAT,"WHEAT, WINTER - ACRES PLANTED",700
2018,ILLINOIS,17,70,DOUGLAS,41,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","30,800"
2018,ILLINOIS,17,70,DOUGLAS,41,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",52.2
2018,ILLINOIS,17,70,EDGAR,45,CORN,CORN - ACRES PLANTED,"159,000"
2018,ILLINOIS,17,70,EDGAR,45,CORN,"CORN, GRAIN - ACRES HARVESTED","157,500"
2018,ILLINOIS,17,70,EDGAR,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","33,559,000"
2018,ILLINOIS,17,70,EDGAR,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.1
2018,ILLINOIS,17,70,EDGAR,45,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,400"
2018,ILLINOIS,17,70,EDGAR,45,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,530"
2018,ILLINOIS,17,70,EDGAR,45,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.5
2018,ILLINOIS,17,70,EDGAR,45,HAY,"HAY, ALFALFA - ACRES HARVESTED","1,400"
2018,ILLINOIS,17,70,EDGAR,45,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","5,900"
2018,ILLINOIS,17,70,EDGAR,45,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2
2018,ILLINOIS,17,70,EDGAR,45,SOYBEANS,SOYBEANS - ACRES HARVESTED,"161,000"
2018,ILLINOIS,17,70,EDGAR,45,SOYBEANS,SOYBEANS - ACRES PLANTED,"165,000"
2018,ILLINOIS,17,70,EDGAR,45,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","11,195,000"
2018,ILLINOIS,17,70,EDGAR,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",69.5
2018,ILLINOIS,17,70,EFFINGHAM,49,CORN,CORN - ACRES PLANTED,"81,900"
2018,ILLINOIS,17,70,EFFINGHAM,49,CORN,"CORN, GRAIN - ACRES HARVESTED","80,600"
2018,ILLINOIS,17,70,EFFINGHAM,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","18,955,000"
2018,ILLINOIS,17,70,EFFINGHAM,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",235.2
2018,ILLINOIS,17,70,EFFINGHAM,49,SOYBEANS,SOYBEANS - ACRES HARVESTED,"98,500"
2018,ILLINOIS,17,70,EFFINGHAM,49,SOYBEANS,SOYBEANS - ACRES PLANTED,"101,000"
2018,ILLINOIS,17,70,EFFINGHAM,49,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,105,000"
2018,ILLINOIS,17,70,EFFINGHAM,49,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",72.1
2018,ILLINOIS,17,70,EFFINGHAM,49,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","6,200"
2018,ILLINOIS,17,70,EFFINGHAM,49,WHEAT,"WHEAT, WINTER - ACRES PLANTED","7,000"
2018,ILLINOIS,17,70,EFFINGHAM,49,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","430,000"
2018,ILLINOIS,17,70,EFFINGHAM,49,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69.4
2018,ILLINOIS,17,70,FAYETTE,51,SOYBEANS,SOYBEANS - ACRES HARVESTED,"151,500"
2018,ILLINOIS,17,70,FAYETTE,51,SOYBEANS,SOYBEANS - ACRES PLANTED,"156,000"
2018,ILLINOIS,17,70,FAYETTE,51,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","9,018,000"
2018,ILLINOIS,17,70,FAYETTE,51,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.5
2018,ILLINOIS,17,70,FAYETTE,51,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","8,450"
2018,ILLINOIS,17,70,FAYETTE,51,WHEAT,"WHEAT, WINTER - ACRES PLANTED","10,600"
2018,ILLINOIS,17,70,FAYETTE,51,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","565,000"
2018,ILLINOIS,17,70,FAYETTE,51,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66.9
2018,ILLINOIS,17,70,JASPER,79,CORN,CORN - ACRES PLANTED,"95,800"
2018,ILLINOIS,17,70,JASPER,79,CORN,"CORN, GRAIN - ACRES HARVESTED","90,500"
2018,ILLINOIS,17,70,JASPER,79,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","18,618,000"
2018,ILLINOIS,17,70,JASPER,79,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.7
2018,ILLINOIS,17,70,JASPER,79,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,850"
2018,ILLINOIS,17,70,JASPER,79,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,320"
2018,ILLINOIS,17,70,JASPER,79,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.8
2018,ILLINOIS,17,70,JASPER,79,SOYBEANS,SOYBEANS - ACRES HARVESTED,"123,600"
2018,ILLINOIS,17,70,JASPER,79,SOYBEANS,SOYBEANS - ACRES PLANTED,"127,000"
2018,ILLINOIS,17,70,JASPER,79,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,508,000"
2018,ILLINOIS,17,70,JASPER,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.7
2018,ILLINOIS,17,70,LAWRENCE,101,CORN,CORN - ACRES PLANTED,"71,000"
2018,ILLINOIS,17,70,LAWRENCE,101,CORN,"CORN, GRAIN - ACRES HARVESTED","68,700"
2018,ILLINOIS,17,70,LAWRENCE,101,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","11,404,000"
2018,ILLINOIS,17,70,LAWRENCE,101,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166
2018,ILLINOIS,17,70,LAWRENCE,101,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",840
2018,ILLINOIS,17,70,LAWRENCE,101,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,100"
2018,ILLINOIS,17,70,LAWRENCE,101,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",3.7
2018,ILLINOIS,17,70,LAWRENCE,101,SOYBEANS,SOYBEANS - ACRES HARVESTED,"88,800"
2018,ILLINOIS,17,70,LAWRENCE,101,SOYBEANS,SOYBEANS - ACRES PLANTED,"91,000"
2018,ILLINOIS,17,70,LAWRENCE,101,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","4,802,000"
2018,ILLINOIS,17,70,LAWRENCE,101,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.1
2018,ILLINOIS,17,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","8,970"
2018,ILLINOIS,17,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - ACRES PLANTED","9,300"
2018,ILLINOIS,17,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","520,000"
2018,ILLINOIS,17,70,LAWRENCE,101,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58
2018,ILLINOIS,17,70,MARION,121,CORN,CORN - ACRES PLANTED,"61,200"
2018,ILLINOIS,17,70,MARION,121,CORN,"CORN, GRAIN - ACRES HARVESTED","60,600"
2018,ILLINOIS,17,70,MARION,121,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,073,000"
2018,ILLINOIS,17,70,MARION,121,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.2
2018,ILLINOIS,17,70,MARION,121,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","3,780"
2018,ILLINOIS,17,70,MARION,121,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","9,100"
2018,ILLINOIS,17,70,MARION,121,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.4
2018,ILLINOIS,17,70,MARION,121,SOYBEANS,SOYBEANS - ACRES HARVESTED,"117,000"
2018,ILLINOIS,17,70,MARION,121,SOYBEANS,SOYBEANS - ACRES PLANTED,"120,000"
2018,ILLINOIS,17,70,MARION,121,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,084,000"
2018,ILLINOIS,17,70,MARION,121,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.5
2018,ILLINOIS,17,70,MARION,121,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","23,300"
2018,ILLINOIS,17,70,MARION,121,WHEAT,"WHEAT, WINTER - ACRES PLANTED","24,000"
2018,ILLINOIS,17,70,MARION,121,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","1,557,000"
